Time_hh:mm:ss,Date,Line,Timestamp__ms_,Total_field_anomaly__nT_,Longitude__°_,Latitude__°_,Easting,Northing,Altitude__m_
2022-10-09 13:31:43,2022-10-09,18,19902505,41821.164000000004,101.887234142671,4.59180997249217,820387.33722,508190.53133,428.45
2022-10-09 13:31:44,2022-10-09,18,19903505,41823.989,101.887234035775,4.59184529490414,820387.30956,508194.44065,428.4
2022-10-09 13:31:45,2022-10-09,18,19904505,41827.153000000006,101.887233842199,4.59187953471888,820387.27276,508198.23012,428.5
2022-10-09 13:31:46,2022-10-09,18,19905505,41830.460999999996,101.887233794428,4.59191288447717,820387.25256,508201.92114,428.55
2022-10-09 13:31:47,2022-10-09,18,19906505,41832.143,101.887233939252,4.59194578089528,820387.25394,508205.56208,429.11
2022-10-09 13:31:48,2022-10-09,18,19907506,41834.637,101.887234363513,4.59197821363782,820387.28656,508209.15182,429.81
2022-10-09 13:31:49,2022-10-09,18,19908506,41837.087,101.887234962161,4.59200958314111,820387.33903,508212.62396,430.45
2022-10-09 13:31:50,2022-10-09,18,19909506,41839.096,101.887235439081,4.59203977712125,820387.3785,508215.96595,431.21
2022-10-09 13:31:51,2022-10-09,18,19910506,41841.255,101.887235841766,4.59206942990405,820387.40997,508219.24801,431.95
2022-10-09 13:31:52,2022-10-09,18,19911506,41843.384999999995,101.887235998975,4.59209872859206,820387.41434,508222.49076,432.65
2022-10-09 13:31:53,2022-10-09,18,19912506,41845.778000000006,101.887235937173,4.59212749062128,820387.39462,508225.67402,433.35
2022-10-09 13:31:54,2022-10-09,18,19913506,41847.992,101.887235772804,4.59215593751747,820387.36365,508228.82236,434.11
2022-10-09 13:31:55,2022-10-09,18,19914506,41850.311,101.887235393807,4.59218493379759,820387.3086,508232.0314,434.85
2022-10-09 13:31:56,2022-10-09,18,19915506,41852.598,101.887234713616,4.59221488356421,820387.21968,508235.34584,435.55
2022-10-09 13:31:57,2022-10-09,18,19916506,41855.242,101.887234053832,4.59224544682506,820387.13274,508238.72819,436.25
2022-10-09 13:31:58,2022-10-09,18,19917506,41857.921,101.88723370794,4.59227657457385,820387.08042,508242.17315,436.91
2022-10-09 13:31:59,2022-10-09,18,19918506,41860.634999999995,101.887233728794,4.5923091597059,820387.06817,508245.77958,437.55
2022-10-09 13:32:00,2022-10-09,18,19919506,41862.518,101.88723385075,4.59234366999591,820387.06629,508249.59912,438.15
2022-10-09 13:32:01,2022-10-09,18,19920506,41865.527,101.887233909075,4.59237969749404,820387.05667,508253.58656,438.5
2022-10-09 13:32:02,2022-10-09,18,19921506,41869.971,101.887233794311,4.59241614052574,820387.02763,508257.6199,438.15
2022-10-09 13:32:03,2022-10-09,18,19922506,41873.567,101.887233493994,4.59245226770444,820386.97813,508261.61821,437.8
2022-10-09 13:32:04,2022-10-09,18,19923506,41877.197,101.887233125411,4.5924881871282,820386.92114,508265.59349,437.55
2022-10-09 13:32:05,2022-10-09,18,19924506,41881.125,101.887232777699,4.59252400252964,820386.86652,508269.55727,437.25
2022-10-09 13:32:06,2022-10-09,18,19925506,41885.39,101.887232609107,4.59255998094845,820386.83171,508273.53917,437.0
2022-10-09 13:32:07,2022-10-09,18,19926506,41889.343,101.887232608645,4.592596194246,820386.81548,508277.54714,436.7
2022-10-09 13:32:08,2022-10-09,18,19927506,41892.757,101.887232778845,4.59263250341405,820386.81815,508281.5658,436.7
2022-10-09 13:32:09,2022-10-09,18,19928506,41896.664000000004,101.887233078112,4.59266852330492,820386.83529,508285.5525,436.65
2022-10-09 13:32:10,2022-10-09,18,19929506,41900.639,101.887233256381,4.59270394317738,820386.83926,508289.47274,436.6
2022-10-09 13:32:11,2022-10-09,18,19930506,41904.626000000004,101.887233362812,4.59273913325617,820386.83535,508293.36751,436.7
2022-10-09 13:32:12,2022-10-09,18,19931506,41910.194,101.887233447108,4.5927743272688,820386.82898,508297.26271,436.7
2022-10-09 13:32:13,2022-10-09,18,19932506,41914.471000000005,101.887233422741,4.59280938134943,820386.8106,508301.14237,436.95
2022-10-09 13:32:14,2022-10-09,18,19933506,41917.881,101.887233329947,4.59284395944683,820386.78484,508304.96932,437.81
2022-10-09 13:32:15,2022-10-09,18,19934506,41920.659,101.887233475542,4.59287785745842,820386.78586,508308.72111,439.06
2022-10-09 13:32:16,2022-10-09,18,19935506,41921.876000000004,101.8872338428,4.5929108254978,820386.81191,508312.37007,440.41
2022-10-09 13:32:17,2022-10-09,18,19936506,41926.752,101.887234112931,4.59294275182161,820386.82764,508315.90369,441.4
2022-10-09 13:32:18,2022-10-09,18,19937506,41933.659999999996,101.887234140953,4.59297396158615,820386.81681,508319.3579,441.5
2022-10-09 13:32:19,2022-10-09,18,19938506,41936.206,101.887233961886,4.59300458728335,820386.78323,508322.74738,442.31
2022-10-09 13:32:20,2022-10-09,18,19939506,41940.188,101.887233860669,4.59303474423423,820386.75851,508326.08501,443.46
2022-10-09 13:32:21,2022-10-09,18,19940506,41944.594,101.887233999968,4.59306437081808,820386.76074,508329.36404,444.61
2022-10-09 13:32:22,2022-10-09,18,19941506,41949.493,101.887234117624,4.59309328363287,820386.76088,508332.56407,445.71
2022-10-09 13:32:23,2022-10-09,18,19942506,41954.174,101.887234082848,4.59312038615095,820386.7449,508335.56368,446.81
2022-10-09 13:32:24,2022-10-09,18,19943506,41959.066000000006,101.887233967754,4.59314500036389,820386.72112,508338.28785,447.91
2022-10-09 13:32:25,2022-10-09,18,19944506,41963.468,101.887233928214,4.59316854603632,820386.7062,508340.89379,449.01
2022-10-09 13:32:26,2022-10-09,18,19945506,41966.682,101.887233902106,4.59318841412201,820386.69442,508343.09271,450.11
2022-10-09 13:32:27,2022-10-09,18,19946506,41969.571,101.88723371365,4.59320447240003,820386.66631,508344.86991,451.11
2022-10-09 13:32:28,2022-10-09,18,19947506,41972.869,101.887233530219,4.59322121498671,820386.63845,508346.72284,452.11
2022-10-09 13:32:29,2022-10-09,18,19948506,41976.502,101.887233447255,4.59324012019287,820386.62079,508348.81517,453.11
2022-10-09 13:32:30,2022-10-09,18,19949506,41980.28,101.887233492534,4.59326095143003,820386.61651,508351.12073,453.91
2022-10-09 13:32:31,2022-10-09,18,19950507,41984.297,101.887233411329,4.59328298082492,820386.59764,508353.55883,454.91
2022-10-09 13:32:32,2022-10-09,18,19951507,41986.437,101.887233300259,4.59330602100251,820386.57501,508356.1088,455.91
2022-10-09 13:32:33,2022-10-09,18,19952507,41993.532,101.887233212138,4.59332954789554,820386.5547,508358.71264,456.2
2022-10-09 13:32:34,2022-10-09,18,19953507,41999.534,101.887232986181,4.59335304407534,820386.5191,508361.31302,456.2
2022-10-09 13:32:35,2022-10-09,18,19954507,42006.126000000004,101.887232661185,4.59337728995162,820386.47217,508363.99633,456.2
2022-10-09 13:32:36,2022-10-09,18,19955507,42013.144,101.887232379071,4.59340390364986,820386.42894,508366.94172,456.2
2022-10-09 13:32:37,2022-10-09,18,19956507,42021.071,101.887232134703,4.593433330295,820386.38865,508370.19846,456.2
2022-10-09 13:32:38,2022-10-09,18,19957507,42029.963,101.887231874311,4.59346481729062,820386.34565,508373.68322,456.3
2022-10-09 13:32:39,2022-10-09,18,19958507,42039.479999999996,101.887231763707,4.59349705701463,820386.31896,508377.25136,456.4
2022-10-09 13:32:40,2022-10-09,18,19959507,42045.686,101.887231837878,4.59352976306771,820386.31257,508380.87119,456.91
2022-10-09 13:32:41,2022-10-09,18,19960507,42052.555,101.887232144686,4.59356312642728,820386.33173,508384.56388,457.75
2022-10-09 13:32:42,2022-10-09,18,19961507,42058.956,101.887232519526,4.59359623228096,820386.35856,508388.2281,458.51
2022-10-09 13:32:43,2022-10-09,18,19962507,42061.832,101.887232641931,4.59362521683715,820386.3592,508391.43607,459.41
2022-10-09 13:32:44,2022-10-09,18,19963507,42061.637,101.887232437667,4.59364677555738,820386.32688,508393.82203,460.71
2022-10-09 13:32:45,2022-10-09,18,19964507,42061.359,101.887232263398,4.59366221073967,820386.30062,508395.53027,461.91
2022-10-09 13:32:46,2022-10-09,18,19965507,42060.612,101.887232245675,4.59367624956995,820386.29238,508397.08403,463.11
2022-10-09 13:32:47,2022-10-09,18,19966507,42059.916000000005,101.887232067398,4.59369322019084,820386.26499,508398.96221,464.26
2022-10-09 13:32:48,2022-10-09,18,19967507,42059.167,101.887231734299,4.59371391146243,820386.21875,508401.2521,465.41
2022-10-09 13:32:49,2022-10-09,18,19968507,42058.781,101.887231565449,4.59373727118228,820386.18955,508403.8374,466.56
2022-10-09 13:32:50,2022-10-09,18,19969507,42059.493,101.887231638233,4.59376282456624,820386.18621,508406.6656,467.61
2022-10-09 13:32:51,2022-10-09,18,19970507,42061.183000000005,101.887231748266,4.59379106958063,820386.1858,508409.79172,468.15
2022-10-09 13:32:52,2022-10-09,18,19971507,42063.604999999996,101.887231814881,4.59382212713797,820386.17932,508413.2291,468.7
2022-10-09 13:32:53,2022-10-09,18,19972507,42068.996999999996,101.887231816301,4.593855044023,820386.16476,508416.87224,468.55
2022-10-09 13:32:54,2022-10-09,18,19973507,42073.840000000004,101.887231615046,4.59388908453782,820386.12719,508420.63964,468.5
2022-10-09 13:32:55,2022-10-09,18,19974507,42078.62,101.887231342709,4.59392392779803,820386.08136,508424.49586,468.5
2022-10-09 13:32:56,2022-10-09,18,19975507,42083.835999999996,101.88723103319,4.59395927058521,820386.03119,508428.40735,468.5
2022-10-09 13:32:57,2022-10-09,18,19976507,42088.248,101.887230824977,4.59399596762704,820385.99166,508432.46876,468.4
2022-10-09 13:32:58,2022-10-09,18,19977507,42091.996999999996,101.887230736006,4.59403489465101,820385.96437,508436.77704,468.4
2022-10-09 13:32:59,2022-10-09,18,19978507,42094.212,101.887230708901,4.59407616677873,820385.94291,508441.3449,468.4
2022-10-09 13:33:00,2022-10-09,18,19979507,42092.771,101.887230639473,4.59411954347148,820385.9158,508446.14566,468.45
2022-10-09 13:33:01,2022-10-09,18,19980507,42088.197,101.887230629062,4.59416422759868,820385.89467,508451.09115,468.5
2022-10-09 13:33:02,2022-10-09,18,19981507,42080.519,101.887230686098,4.59420955113912,820385.88074,508456.10744,468.45
2022-10-09 13:33:03,2022-10-09,18,19982507,42069.498999999996,101.887230666303,4.59425522286764,820385.85812,508461.16223,468.4
2022-10-09 13:33:04,2022-10-09,18,19983507,42056.134000000005,101.887230542856,4.59430041064846,820385.82421,508466.16341,468.45
2022-10-09 13:33:05,2022-10-09,18,19984507,42042.598,101.887230430988,4.59434427082782,820385.79217,508471.01767,468.45
2022-10-09 13:33:06,2022-10-09,18,19985507,42029.335999999996,101.887230472146,4.59438715358656,820385.77757,508475.76381,468.4
2022-10-09 13:33:07,2022-10-09,18,19986507,42011.719,101.887230708423,4.59443030850127,820385.78451,508480.54016,468.65
2022-10-09 13:33:08,2022-10-09,18,19987507,41981.395000000004,101.887231303288,4.59447453190017,820385.83081,508485.43494,469.76
2022-10-09 13:33:09,2022-10-09,18,19988507,41948.566,101.887232093956,4.59451885978154,820385.8988,508490.34136,470.96
2022-10-09 13:33:10,2022-10-09,18,19989507,41913.085999999996,101.887232382004,4.59456206209469,820385.91147,508495.12298,472.16
2022-10-09 13:33:11,2022-10-09,18,19990507,41876.726,101.887232361138,4.59460372929865,820385.89052,508499.73456,473.51
2022-10-09 13:33:12,2022-10-09,18,19991507,41843.901,101.887232393482,4.59464381274117,820385.87619,508504.17089,474.76
2022-10-09 13:33:13,2022-10-09,18,19992507,41814.387,101.887232222241,4.59468275046868,820385.83976,508508.48031,476.26
2022-10-09 13:33:14,2022-10-09,18,19993508,41789.25,101.887231923086,4.5947210520163,820385.78941,508512.71927,477.82
2022-10-09 13:33:15,2022-10-09,18,19994508,41767.083999999995,101.887231679845,4.59475862555663,820385.74559,508516.87768,479.36
2022-10-09 13:33:16,2022-10-09,18,19995508,41752.245,101.887231387317,4.59479527105848,820385.69672,508520.93335,480.45
2022-10-09 13:33:17,2022-10-09,18,19996508,41739.064,101.887231188502,4.59483120087888,820385.65857,508524.90986,480.85
2022-10-09 13:33:18,2022-10-09,18,19997508,41729.403999999995,101.887231261751,4.59486756695038,820385.65045,508528.93478,481.25
2022-10-09 13:33:19,2022-10-09,18,19998508,41721.096000000005,101.88723132583,4.59490683941458,820385.64,508533.28135,481.91
2022-10-09 13:33:20,2022-10-09,18,19999508,41711.505,101.887231158368,4.59495151180724,820385.60143,508538.22548,482.81
2022-10-09 13:33:21,2022-10-09,18,20000508,41700.583,101.887231086652,4.59500133786097,820385.57118,508543.74003,483.81
2022-10-09 13:33:22,2022-10-09,18,20001508,41682.733,101.887231133816,4.59505320371894,820385.55322,508549.4804,485.06
2022-10-09 13:33:23,2022-10-09,18,20002508,41664.867,101.887231441797,4.59510367804846,820385.56486,508555.06688,486.25
2022-10-09 13:33:24,2022-10-09,18,20003508,41641.990999999995,101.887231942181,4.59515038776657,820385.59954,508560.23678,487.06
2022-10-09 13:33:25,2022-10-09,18,20004508,41613.123999999996,101.887232422204,4.59519244839422,820385.63404,508564.89213,488.82
2022-10-09 13:33:26,2022-10-09,18,20005508,41584.6,101.887233057034,4.59523002995691,820385.68774,508569.05182,490.72
2022-10-09 13:33:27,2022-10-09,18,20006508,41558.925,101.887233781855,4.59526320826562,820385.7534,508572.72422,492.62
2022-10-09 13:33:28,2022-10-09,18,20007508,41535.287,101.887234189856,4.59529233083174,820385.78569,508575.94759,494.52
2022-10-09 13:33:29,2022-10-09,18,20008508,41514.278000000006,101.887234355617,4.59531851683998,820385.79239,508578.84585,496.47
2022-10-09 13:33:30,2022-10-09,18,20009508,41494.316000000006,101.88723446213,4.59534275396033,820385.79338,508581.52839,498.36
2022-10-09 13:33:31,2022-10-09,18,20010508,41477.226,101.887234586802,4.59536605128208,820385.7968,508584.10692,499.81
2022-10-09 13:33:32,2022-10-09,18,20011508,41462.364,101.887234700311,4.59538915101946,820385.79908,508586.66357,500.35
2022-10-09 13:33:33,2022-10-09,18,20012508,41442.907,101.887234672039,4.59541238850934,820385.78555,508589.23541,501.41
2022-10-09 13:33:34,2022-10-09,18,20013508,41426.623999999996,101.887234496499,4.59543578956621,820385.75559,508591.82528,502.15
2022-10-09 13:33:35,2022-10-09,18,20014508,41409.935,101.887234133519,4.59545917383109,820385.70482,508594.41322,502.75
2022-10-09 13:33:36,2022-10-09,18,20015508,41394.803,101.887233979696,4.59548259405998,820385.67726,508597.00522,503.2
2022-10-09 13:33:37,2022-10-09,18,20016508,41379.069,101.887234077254,4.59550617987619,820385.67754,508599.61567,503.85
2022-10-09 13:33:38,2022-10-09,18,20017508,41364.198,101.887234045833,4.59553019303974,820385.66332,508602.27336,504.71
2022-10-09 13:33:39,2022-10-09,18,20018508,41349.96,101.887233891989,4.59555462970902,820385.6353,508604.97786,505.61
2022-10-09 13:33:40,2022-10-09,18,20019508,41336.979,101.887233686765,4.59557906187521,820385.60158,508607.68184,506.41
2022-10-09 13:33:41,2022-10-09,18,20020508,41324.919,101.887233615063,4.59560373988113,820385.58258,508610.41309,507.25
2022-10-09 13:33:42,2022-10-09,18,20021508,41313.322,101.887233648104,4.59562957647734,820385.5747,508613.27262,508.21
2022-10-09 13:33:43,2022-10-09,18,20022508,41301.647,101.887233721416,4.59565744770179,820385.57037,508616.35735,509.11
2022-10-09 13:33:44,2022-10-09,18,20023508,41291.090000000004,101.887233795693,4.59568808077422,820385.56492,508619.74775,510.01
2022-10-09 13:33:45,2022-10-09,18,20024508,41281.297,101.8872338966,4.59572182631761,820385.56103,508623.48265,510.96
2022-10-09 13:33:46,2022-10-09,18,20025508,41275.03,101.887234154655,4.59575573910285,820385.57453,508627.23612,512.11
2022-10-09 13:33:47,2022-10-09,18,20026508,41274.195,101.887234462878,4.59578404853784,820385.5961,508630.36946,513.35
2022-10-09 13:33:48,2022-10-09,18,20027508,41277.143,101.887234643434,4.59580706888954,820385.60585,508632.91736,514.11
2022-10-09 13:33:49,2022-10-09,18,20028508,41276.775,101.88723475971,4.59583195637903,820385.60763,508635.67188,514.95
2022-10-09 13:33:50,2022-10-09,18,20029508,41275.996999999996,101.887234999363,4.59586168457704,820385.62095,508638.9622,515.55
2022-10-09 13:33:51,2022-10-09,18,20030508,41275.094,101.887235296302,4.59589510163556,820385.63898,508642.66083,515.7
2022-10-09 13:33:52,2022-10-09,18,20031508,41275.08,101.887235552106,4.5959314612584,820385.65113,508646.68511,515.7
2022-10-09 13:33:53,2022-10-09,18,20032508,41277.903000000006,101.887235854047,4.59597028701417,820385.6673,508650.98236,515.8
2022-10-09 13:33:54,2022-10-09,18,20033508,41284.186,101.887236072429,4.5960110104323,820385.67334,508655.48959,515.85
2022-10-09 13:33:55,2022-10-09,18,20034508,41294.669,101.887236360915,4.59605330025173,820385.68646,508660.17022,515.9
2022-10-09 13:33:56,2022-10-09,18,20035508,41310.011,101.887236975923,4.59609627743496,820385.73554,508664.92708,515.9
2022-10-09 13:33:57,2022-10-09,18,20036509,41330.441999999995,101.887237807012,4.59613904709742,820385.80871,508669.66106,516.0
2022-10-09 13:33:58,2022-10-09,18,20037509,41354.932,101.887238601841,4.59618105711236,820385.87819,508674.31095,516.0
2022-10-09 13:33:59,2022-10-09,18,20038509,41381.691999999995,101.887239360209,4.59622241167509,820385.94392,508678.88828,515.9
2022-10-09 13:34:00,2022-10-09,18,20039509,41407.195,101.887240252742,4.59626030871974,820386.02609,508683.08301,515.85
2022-10-09 13:34:01,2022-10-09,18,20040509,41426.127,101.887240993013,4.59628725995946,820386.09625,508686.06621,516.11
2022-10-09 13:34:02,2022-10-09,18,20041509,41440.037,101.887241230775,4.59630237634446,820386.11589,508687.73935,517.26
2022-10-09 13:34:03,2022-10-09,18,20042509,41453.121,101.887241212472,4.59631161487022,820386.10973,508688.76184,519.17
2022-10-09 13:34:04,2022-10-09,18,20043509,41463.759999999995,101.8872411177,4.59631656176204,820386.09699,508689.3093,521.73
2022-10-09 13:34:05,2022-10-09,18,20044509,41472.928,101.887250872108,4.59631585524197,820387.18063,508689.23548,524.43
2022-10-09 13:34:06,2022-10-09,18,20045509,41477.169,101.887249768707,4.59631322026886,820387.05926,508688.94336,527.07
2022-10-09 13:34:07,2022-10-09,18,20046509,41485.659,101.887240833726,4.59631896072546,820386.06438,508689.57468,528.3
2022-10-09 13:34:08,2022-10-09,18,20047509,41491.128,101.887240859428,4.59632763455521,820386.06335,508690.53469,528.3
2022-10-09 13:34:09,2022-10-09,18,20048509,41499.557,101.887240623744,4.59634299108279,820386.03031,508692.23419,528.4
2022-10-09 13:34:10,2022-10-09,18,20049509,41510.493,101.887240254094,4.59636360497738,820385.98004,508694.5155,528.4
2022-10-09 13:34:11,2022-10-09,18,20050509,41523.623,101.887240122369,4.59638844161502,820385.9543,508697.26429,528.5
2022-10-09 13:34:12,2022-10-09,18,20051509,41538.826,101.88724009404,4.59641739488649,820385.9382,508700.46873,528.5
2022-10-09 13:34:13,2022-10-09,18,20052509,41556.542,101.887239882038,4.59645012652759,820385.90001,508704.09127,528.4
2022-10-09 13:34:14,2022-10-09,18,20053509,41576.616,101.887239391762,4.59648575556596,820385.82962,508708.03435,528.2
2022-10-09 13:34:15,2022-10-09,18,20054509,41598.812,101.887239008004,4.59652383130277,820385.76997,508712.24828,527.9
2022-10-09 13:34:16,2022-10-09,18,20055509,41624.636,101.887238983168,4.59656525140249,820385.74868,508716.83251,527.5
2022-10-09 13:34:17,2022-10-09,18,20056509,41654.108,101.887239214565,4.59661129720525,820385.75379,508721.92882,526.95
2022-10-09 13:34:18,2022-10-09,18,20057509,41686.273,101.887239479327,4.59666135367489,820385.7608,508727.46903,526.45
2022-10-09 13:34:19,2022-10-09,18,20058509,41719.589,101.887239608463,4.59671377455512,820385.75169,508733.27086,525.95
2022-10-09 13:34:20,2022-10-09,18,20059509,41753.193,101.887239803739,4.5967675275205,820385.74933,508739.22016,525.55
2022-10-09 13:34:21,2022-10-09,18,20060509,41784.935,101.887240102579,4.59682249456762,820385.75793,508745.30387,525.15
2022-10-09 13:34:22,2022-10-09,18,20061509,41811.055,101.887240345608,4.59687827623559,820385.75996,508751.47771,525.1
2022-10-09 13:34:23,2022-10-09,18,20062509,41833.439,101.887240559636,4.59693403340694,820385.75879,508757.64883,525.1
2022-10-09 13:34:24,2022-10-09,18,20063509,41851.883,101.887240846395,4.59698932649696,820385.7659,508763.76862,525.05
2022-10-09 13:34:25,2022-10-09,18,20064509,41865.686,101.887241164924,4.59704441139412,820385.77663,508769.86539,525.0
2022-10-09 13:34:26,2022-10-09,18,20065509,41875.225,101.88724150449,4.59709911389792,820385.78987,508775.91984,524.9
2022-10-09 13:34:27,2022-10-09,18,20066509,41881.104,101.887241833894,4.59715235980312,820385.80263,508781.81307,524.9
2022-10-09 13:34:28,2022-10-09,18,20067509,41885.873,101.887242116206,4.5972019616713,820385.81179,508787.30298,524.9
2022-10-09 13:34:29,2022-10-09,18,20068509,41889.112,101.887242404126,4.5972474456696,820385.82342,508792.33713,524.9
2022-10-09 13:34:30,2022-10-09,18,20069509,41890.96,101.887242677697,4.59729000406578,820385.83476,508797.04748,524.9
2022-10-09 13:34:31,2022-10-09,18,20070509,41891.441999999995,101.887242891003,4.59733093936838,820385.84014,508801.57816,524.9
2022-10-09 13:34:32,2022-10-09,18,20071509,41890.763,101.887242902352,4.59737116939282,820385.8234,508806.0307,524.9
2022-10-09 13:34:33,2022-10-09,18,20072509,41888.989,101.887242841541,4.59741130865523,820385.79868,508810.47315,524.9
2022-10-09 13:34:34,2022-10-09,18,20073509,41886.376000000004,101.887242919693,4.5974517801624,820385.78926,508814.95245,524.8
2022-10-09 13:34:35,2022-10-09,18,20074509,41881.933000000005,101.887243161318,4.59749306172108,820385.79762,508819.52147,524.6
2022-10-09 13:34:36,2022-10-09,18,20075509,41880.078,101.887243656334,4.5975354250541,820385.83364,508824.21033,524.4
2022-10-09 13:34:37,2022-10-09,18,20076509,41866.136,101.887244325676,4.59757788711233,820385.88898,508828.91019,525.21
2022-10-09 13:34:38,2022-10-09,18,20077509,41855.091,101.887244806606,4.59761020206116,820385.92793,508832.48692,526.61
2022-10-09 13:34:39,2022-10-09,18,20078510,41851.674,101.887244943432,4.59762204966678,820385.93783,508833.79824,527.56
2022-10-09 13:34:40,2022-10-09,18,20079510,41849.339,101.887254797757,4.59762131543563,820387.03257,508833.7214,528.82
2022-10-09 13:34:41,2022-10-09,18,20080510,41838.42,101.887254792292,4.59762067111611,820387.03225,508833.65009,531.28
2022-10-09 13:34:42,2022-10-09,18,20081510,41830.218,101.88725363142,4.59762345933657,820386.90208,508833.95816,533.88
2022-10-09 13:34:43,2022-10-09,18,20082510,41823.604,101.887252672904,4.59762427247723,820386.79526,508834.04772,535.72
2022-10-09 13:34:44,2022-10-09,18,20083510,41815.371,101.887255550858,4.59761943868229,820387.11705,508833.51403,537.52
2022-10-09 13:34:45,2022-10-09,18,20084510,41814.979999999996,101.887247718013,4.59761505560121,820386.2491,508833.0254,538.6
2022-10-09 13:34:46,2022-10-09,18,20085510,41816.5,101.887245074105,4.59761986144,820385.95332,508833.55611,538.2
2022-10-09 13:34:47,2022-10-09,18,20086510,41816.333,101.887244623672,4.59762522254656,820385.90089,508834.14926,538.1
2022-10-09 13:34:48,2022-10-09,18,20087510,41813.982,101.887243933438,4.59763746574618,820385.81876,508835.50399,538.1
2022-10-09 13:34:49,2022-10-09,18,20088510,41808.913,101.887242392797,4.59765765595764,820385.63862,508837.73788,538.1
2022-10-09 13:34:50,2022-10-09,18,20089510,41802.835,101.887240251189,4.59768378493353,820385.38909,508840.62879,538.2
2022-10-09 13:34:51,2022-10-09,18,20090510,41795.228,101.887238365809,4.59771392123928,820385.16621,508843.96334,538.16
2022-10-09 13:34:52,2022-10-09,18,20091510,41786.272,101.887236958362,4.59774729268177,820384.99497,508847.65615,538.1
2022-10-09 13:34:53,2022-10-09,18,20092510,41775.712,101.887235948699,4.59778413445984,820384.86635,508851.73323,538.2
2022-10-09 13:34:54,2022-10-09,18,20093510,41762.061,101.887235186885,4.59782414417206,820384.76384,508856.16103,538.2
2022-10-09 13:34:55,2022-10-09,18,20094510,41746.065,101.887234549444,4.59786553123969,820384.67453,508860.74133,538.26
2022-10-09 13:34:56,2022-10-09,18,20095510,41728.623,101.887233989973,4.59790669433183,820384.59398,508865.29688,538.3
2022-10-09 13:34:57,2022-10-09,18,20096510,41709.444,101.887233392799,4.59794693882207,820384.50965,508869.75075,538.3
2022-10-09 13:34:58,2022-10-09,18,20097510,41688.254,101.887232857713,4.59798657905173,820384.43248,508874.13776,538.46
2022-10-09 13:34:59,2022-10-09,18,20098510,41663.588,101.887232522483,4.59802695848237,820384.37718,508878.60667,538.5
2022-10-09 13:35:00,2022-10-09,18,20099510,41637.718,101.887232270881,4.59806826265507,820384.33076,508883.17797,538.5
2022-10-09 13:35:01,2022-10-09,18,20100510,41610.12,101.887231982298,4.59811029837687,820384.2799,508887.83022,538.6
2022-10-09 13:35:02,2022-10-09,18,20101510,41582.162,101.887231744568,4.59815310114558,820384.23434,508892.56739,538.7
2022-10-09 13:35:03,2022-10-09,18,20102510,41556.049,101.887231590217,4.59819605036249,820384.19798,508897.3208,538.7
2022-10-09 13:35:04,2022-10-09,18,20103510,41533.0,101.88723147643,4.59823915106389,820384.16606,508902.091,538.7
2022-10-09 13:35:05,2022-10-09,18,20104510,41519.97,101.887231552501,4.59828315173402,820384.15481,508906.96089,538.7
2022-10-09 13:35:06,2022-10-09,18,20105510,41522.882,101.887231854474,4.59832240337207,820384.17078,508911.30527,539.52
2022-10-09 13:35:07,2022-10-09,18,20106510,41534.68,101.887232143305,4.59834303467684,820384.19363,508913.58881,541.63
2022-10-09 13:35:08,2022-10-09,18,20107510,41546.127,101.887233098703,4.59834995438219,820384.29664,508914.35509,544.43
2022-10-09 13:35:09,2022-10-09,18,20108510,41553.748999999996,101.887234628708,4.59835192078592,820384.46568,508914.57341,546.71
2022-10-09 13:35:10,2022-10-09,18,20109510,41557.143,101.887234198009,4.59835236743206,820384.41765,508914.62265,547.06
2022-10-09 13:35:11,2022-10-09,18,20110510,41556.534999999996,101.887234753697,4.5983596111321,820384.47612,508915.42461,547.16
2022-10-09 13:35:12,2022-10-09,18,20111510,41556.246,101.887234920787,4.59837266246373,820384.48884,508916.86916,547.26
2022-10-09 13:35:13,2022-10-09,18,20112510,41556.79,101.887235134192,4.59839066302103,820384.50448,508918.8615,547.4
2022-10-09 13:35:14,2022-10-09,18,20113510,41560.45,101.88723536206,4.59841249287842,820384.52002,508921.27766,547.46
2022-10-09 13:35:15,2022-10-09,18,20114510,41564.31,101.887235617012,4.59843754409976,820384.53712,508924.05037,547.76
2022-10-09 13:35:16,2022-10-09,18,20115510,41569.019,101.887235914439,4.59846501381315,820384.55786,508927.09076,548.86
2022-10-09 13:35:17,2022-10-09,18,20116510,41574.88,101.887236190857,4.59849374097739,820384.5757,508930.27031,549.46
2022-10-09 13:35:18,2022-10-09,18,20117510,41579.705,101.887236166886,4.59852436391355,820384.55934,508933.65955,550.0
2022-10-09 13:35:19,2022-10-09,18,20118510,41583.165,101.887236195943,4.5985573353429,820384.54781,508937.30874,550.36
2022-10-09 13:35:20,2022-10-09,18,20119510,41585.932,101.88723629019,4.59858501367429,820384.54589,508940.37213,550.55
2022-10-09 13:35:21,2022-10-09,18,20120510,41585.212,101.887236561216,4.59859888911249,820384.56978,508941.90794,550.6
2022-10-09 13:35:22,2022-10-09,18,20121511,41586.241,101.887237231763,4.59860716124564,820384.64055,508942.82377,550.6
2022-10-09 13:35:23,2022-10-09,18,20122511,41587.098,101.887237843104,4.59861724118821,820384.70393,508943.93967,550.6
2022-10-09 13:35:24,2022-10-09,18,20123511,41587.609000000004,101.887238193289,4.59863167135569,820384.73636,508945.53691,550.6
